mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,4718592,4096,1,2023,
pipe,4718592,4096,2,2056,
pipe,4718592,4096,3,2064,
pipe,4718592,4096,4,2100,
pipe,4718592,4096,5,1980,
pipe,4718592,4096,6,2068,
pipe,4718592,4096,7,2020,
pipe,4718592,4096,8,2030,
pipe,4718592,4096,9,2021,
pipe,4718592,4096,10,2128,
pipe,4718592,16384,1,1909,
pipe,4718592,16384,2,1908,
pipe,4718592,16384,3,1917,
pipe,4718592,16384,4,1869,
pipe,4718592,16384,5,1965,
pipe,4718592,16384,6,1938,
pipe,4718592,16384,7,1923,
pipe,4718592,16384,8,1940,
pipe,4718592,16384,9,1979,
pipe,4718592,16384,10,1990,
pipe,4718592,65536,1,2107,
pipe,4718592,65536,2,2002,
pipe,4718592,65536,3,2012,
pipe,4718592,65536,4,2061,
pipe,4718592,65536,5,2055,
pipe,4718592,65536,6,1983,
pipe,4718592,65536,7,1975,
pipe,4718592,65536,8,2007,
pipe,4718592,65536,9,2036,
pipe,4718592,65536,10,2018,
pipe,5242880,4,1,333956,
pipe,5242880,4,2,339448,
pipe,5242880,4,3,292922,
pipe,5242880,4,4,220157,
pipe,5242880,4,5,351176,
pipe,5242880,4,6,329657,
pipe,5242880,4,7,254364,
pipe,5242880,4,8,301912,
pipe,5242880,4,9,283313,
pipe,5242880,4,10,288300,
pipe,5242880,16,1,74804,
pipe,5242880,16,2,74199,
pipe,5242880,16,3,68471,
pipe,5242880,16,4,69495,
pipe,5242880,16,5,71180,
pipe,5242880,16,6,54080,
pipe,5242880,16,7,81409,
pipe,5242880,16,8,69631,
pipe,5242880,16,9,79549,
pipe,5242880,16,10,59124,
pipe,5242880,64,1,15165,
pipe,5242880,64,2,16724,
pipe,5242880,64,3,15728,
pipe,5242880,64,4,15062,
pipe,5242880,64,5,14285,
pipe,5242880,64,6,20555,
pipe,5242880,64,7,14959,
pipe,5242880,64,8,22360,
pipe,5242880,64,9,26688,
pipe,5242880,64,10,14858,
pipe,5242880,256,1,5993,
pipe,5242880,256,2,5094,
pipe,5242880,256,3,4841,
pipe,5242880,256,4,5635,
pipe,5242880,256,5,5593,
pipe,5242880,256,6,4930,
pipe,5242880,256,7,5239,
pipe,5242880,256,8,4798,
pipe,5242880,256,9,5374,
pipe,5242880,256,10,4823,
pipe,5242880,1024,1,4126,
pipe,5242880,1024,2,4008,
pipe,5242880,1024,3,3961,
pipe,5242880,1024,4,4111,
pipe,5242880,1024,5,4078,
pipe,5242880,1024,6,4081,
pipe,5242880,1024,7,4011,
pipe,5242880,1024,8,3992,
pipe,5242880,1024,9,3785,
pipe,5242880,1024,10,3966,
pipe,5242880,4096,1,2222,
pipe,5242880,4096,2,2317,
pipe,5242880,4096,3,2269,
